Image_ID,ARE,RMSE,delta<1.25,delta<1.25^2,Inference_Time(s)
45,0.16908997,0.3465004,0.6549941245593419,0.9887191539365452,13.6154
46,0.16239963,0.33487257,0.6662883087400681,0.9859250851305335,17.2078
47,0.16358906,0.33913246,0.6665164488508337,0.9909869310500226,18.0808
48,0.17429984,0.35689422,0.6490237591155023,0.9870618677958127,18.7177
49,0.1613667,0.33018976,0.6923620933521923,0.9872701555869873,14.6088
4,0.131394,0.33073956,0.8132949364050875,0.9899208063354932,14.7867
50,0.1588049,0.32616696,0.7262936080543199,0.9838445328962773,18.6415
51,0.16932,0.34880847,0.6252932895354294,0.983575786015955,18.6056
52,0.14830208,0.30469123,0.8604161795651157,0.9812953004442366,13.4056
53,0.14842926,0.30574772,0.8307764928015106,0.9813547321217843,14.461
54,0.17659813,0.36235106,0.6100584795321637,0.9803508771929824,14.347
55,0.16685174,0.3405773,0.6349242771913722,0.9807251032583754,14.5171
56,0.16869149,0.34768283,0.6334995466908432,0.9791477787851315,13.8191
57,0.17878151,0.3730682,0.6144978940367989,0.9813788516958546,14.4178
58,0.18088606,0.37186345,0.5894147820004663,0.9787829330846352,16.4275
59,0.17265412,0.35660386,0.6069512479589456,0.9764404012129695,19.9796
5,0.12715764,0.32613137,0.8131155416766754,0.9896709104011531,19.3167
60,0.17828773,0.36678562,0.5821486832906082,0.9766954089955722,17.2288
61,0.20004928,0.41032815,0.5390697674418604,0.9765116279069768,17.8622
62,0.18338995,0.37556204,0.6086956521739131,0.9758195768425948,17.388
63,0.19888936,0.4054601,0.5244836388953353,0.97563239730796,14.584
64,0.185094,0.38205454,0.5597396559739656,0.9723384472338448,13.2735
65,0.18275785,0.3757385,0.6067211625794732,0.9709355131698456,14.173
66,0.19022602,0.38667953,0.6042937853107344,0.9699435028248587,13.3367
67,0.21545497,0.43334672,0.482560706401766,0.9657836644591612,13.4735
68,0.2233376,0.4417279,0.4772778657020122,0.968121184716256,13.6705
69,0.2396429,0.47175533,0.4237012987012987,0.9656771799628943,13.2174
6,0.13041301,0.33404064,0.7915465898174832,0.9939961575408262,13.5965
70,0.27730247,0.5343685,0.3605457909343201,0.969472710453284,13.3408
71,0.26218936,0.51423365,0.3923023417574774,0.9682355668907953,14.2694
72,0.2744956,0.533502,0.36346777932313395,0.9652294853963839,13.7052
73,0.2901705,0.5648144,0.3467966573816156,0.9658774373259053,13.2203
74,0.3181945,0.61374885,0.29976851851851855,0.9666666666666667,13.099
75,0.33633024,0.65311694,0.28671491944898436,0.9628764884426804,14.3839
76,0.33290777,0.6460762,0.28481155495373506,0.9609568946061837,13.5492
77,0.3485962,0.6622023,0.24034529759200363,0.9611540208995911,13.0351
78,0.35363746,0.67306125,0.2284522706209453,0.9608433734939759,13.3058
79,0.35185334,0.67144394,0.2353757225433526,0.9616184971098266,13.1238
7,0.13198273,0.3291318,0.8102084831056794,0.9911334771147855,13.2405
80,0.35968855,0.683983,0.21360796112011107,0.9562601249710715,12.5944
81,0.34536186,0.6593493,0.22301991662806855,0.9478925428439092,12.7156
82,0.33459666,0.63361835,0.2016670525584626,0.9365593887473952,13.4702
83,0.35222027,0.6723454,0.206209453197405,0.9369786839666358,13.0749
84,0.3625432,0.68737304,0.1967175219602404,0.9459084604715673,13.6686
85,0.34928066,0.6629523,0.19625086785466328,0.9400601712566535,13.8493
8,0.13949625,0.32678634,0.7784961685823755,0.9889846743295019,13.0867
9,0.12691031,0.29922643,0.8737724550898204,0.9894610778443114,13.5512
